,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,city,docity,do,longitude,latitude
7397,2021112500100510,2021년 11월 25일 18시,목요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,남,54세,상해없음,승용,남,48세,경상,안성시,경기안성시,경기,127.281844444444,37.005175
7398,2021112900100021,2021년 11월 29일 04시,월요일,경기도 안성시 금광면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,화물,남,55세,경상,안성시,경기안성시,경기,127.281844444444,37.005175
7399,2021112900100439,2021년 11월 29일 17시,월요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,36세,경상,안성시,경기안성시,경기,127.281844444444,37.005175
7400,2021112900100636,2021년 11월 29일 23시,월요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,22세,경상,안성시,경기안성시,경기,127.281844444444,37.005175
7401,2021120200100604,2021년 12월 2일 22시,목요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,28세,상해없음,승용,남,38세,경상,안성시,경기안성시,경기,127.281844444444,37.005175
7402,2021120300100022,2021년 12월 3일 01시,금요일,경기도 안성시 미양면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,흐림,기타 - 기타,기타불명,기타불명,미분류,기타불명,화물,남,48세,경상,안성시,경기안성시,경기,127.281844444444,37.005175
7403,2021120600100324,2021년 12월 6일 16시,월요일,경기도 안성시 원곡면,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,화물,남,61세,상해없음,승용,남,40세,경상,안성시,경기안성시,경기,127.281844444444,37.005175
7404,2021123000100520,2021년 12월 30일 20시,목요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 추돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,화물,남,57세,경상,안성시,경기안성시,경기,127.281844444444,37.005175
7405,2021123100100043,2021년 12월 31일 07시,금요일,경기도 안성시 일죽면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,경상,승용,남,37세,상해없음,안성시,경기안성시,경기,127.281844444444,37.005175
7406,2021010400100381,2021년 1월 4일 20시,월요일,경기도 수원시 영통구 이의동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,30세,부상신고,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7407,2021010700100183,2021년 1월 7일 13시,목요일,경기도 수원시 권선구 호매실동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,화물,남,47세,기타불명,승합,남,58세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7408,2021010800100052,2021년 1월 8일 08시,금요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,승용,남,21세,상해없음,승용,남,28세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7409,2021012000100273,2021년 1월 20일 13시,수요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,승용,남,48세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7410,2021012600100179,2021년 1월 26일 11시,화요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,57세,경상,화물,남,65세,상해없음,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7411,2021020300100015,2021년 2월 3일 05시,수요일,경기도 수원시 장안구 이목동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,여,32세,중상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7412,2021020500100601,2021년 2월 5일 21시,금요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,기타불명,미분류,기타불명,승용,남,57세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7413,2021021800100020,2021년 2월 18일 03시,목요일,경기도 수원시 장안구 하광교동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,56세,중상,화물,남,47세,상해없음,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7414,2021022500100217,2021년 2월 25일 14시,목요일,경기도 수원시 권선구 당수동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,78세,상해없음,화물,남,56세,부상신고,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7415,2021031400100248,2021년 3월 14일 17시,일요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,24세,상해없음,승용,남,55세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7416,2021031600100106,2021년 3월 16일 08시,화요일,경기도 수원시 영통구 하동,부상신고사고,0,0,0,4,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,화물,남,51세,부상신고,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7417,2021031700100002,2021년 3월 17일 00시,수요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,43세,상해없음,승용,남,69세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7418,2021032800100335,2021년 3월 28일 18시,일요일,경기도 수원시 영통구 이의동,중상사고,0,1,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,18세,상해없음,승용,남,23세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7419,2021040500100277,2021년 4월 5일 13시,월요일,경기도 수원시 영통구 이의동,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,부상신고,건설기계,남,42세,부상신고,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7420,2021040600100027,2021년 4월 6일 06시,화요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,37세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7421,2021042400100445,2021년 4월 24일 18시,토요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,24세,기타불명,승용,남,46세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7422,2021042900100144,2021년 4월 29일 10시,목요일,경기도 수원시 영통구 하동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,31세,상해없음,승용,여,31세,중상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7423,2021050800100491,2021년 5월 8일 18시,토요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,상해없음,승용,남,28세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7424,2021051500100208,2021년 5월 15일 12시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,2,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,24세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7425,2021052200100025,2021년 5월 22일 02시,토요일,경기도 수원시 장안구 조원동,중상사고,0,1,0,1,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,흐림,단일로 - 기타,승용,여,43세,부상신고,화물,남,40세,중상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7426,2021053000100051,2021년 5월 30일 08시,일요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 추돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,여,54세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7427,2021061600100333,2021년 6월 16일 15시,수요일,경기도 수원시 영통구 하동,부상신고사고,0,0,0,2,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,64세,상해없음,화물,남,56세,부상신고,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7428,2021062200100087,2021년 6월 22일 08시,화요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,40세,상해없음,승용,남,46세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7429,2021062300100401,2021년 6월 23일 18시,수요일,경기도 수원시 권선구 당수동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,화물,남,55세,상해없음,승용,남,34세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7430,2021062800100036,2021년 6월 28일 06시,월요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,68세,상해없음,승용,남,51세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7431,2021070600100470,2021년 7월 6일 19시,화요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,남,38세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7432,2021072300100086,2021년 7월 23일 08시,금요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,45세,상해없음,승용,남,47세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7433,2021072400100041,2021년 7월 24일 06시,토요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,특수,남,37세,상해없음,승용,남,56세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7434,2021081100100321,2021년 8월 11일 16시,수요일,경기도 수원시 영통구 이의동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승합,남,61세,상해없음,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7435,2021081200100517,2021년 8월 12일 21시,목요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,여,47세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7436,2021082300100270,2021년 8월 23일 14시,월요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,3,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,기타 - 기타,승용,남,25세,부상신고,승용,여,30세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7437,2021082400100239,2021년 8월 24일 14시,화요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,29세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7438,2021082600100002,2021년 8월 26일 00시,목요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,24세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7439,2021091600100377,2021년 9월 16일 15시,목요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,70세,상해없음,승용,남,47세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7440,2021092900100633,2021년 9월 29일 23시,수요일,경기도 수원시 영통구 이의동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,23세,중상,화물,남,66세,상해없음,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7441,2021100100100563,2021년 10월 1일 19시,금요일,경기도 수원시 장안구 파장동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승합,남,51세,상해없음,승용,남,28세,부상신고,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7442,2021101300100602,2021년 10월 13일 22시,수요일,경기도 수원시 장안구 파장동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,남,40세,상해없음,승용,남,29세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7443,2021101400100623,2021년 10월 14일 22시,목요일,경기도 수원시 영통구 원천동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,여,56세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7444,2021102200100054,2021년 10월 22일 07시,금요일,경기도 수원시 팔달구 장안동,경상사고,0,0,5,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,화물,남,46세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7445,2021102200100533,2021년 10월 22일 18시,금요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,70세,상해없음,승용,여,41세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7446,2021102500100483,2021년 10월 25일 18시,월요일,경기도 수원시 영통구 이의동,중상사고,0,1,0,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,여,50세,중상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7447,2021110300100584,2021년 11월 3일 21시,수요일,경기도 수원시 영통구 원천동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,34세,상해없음,승용,여,44세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7448,2021110500100498,2021년 11월 5일 18시,금요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,48세,기타불명,승용,남,40세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7449,2021112000100139,2021년 11월 20일 10시,토요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,3,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,부상신고,승용,남,34세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7450,2021120100100099,2021년 12월 1일 08시,수요일,경기도 수원시 장안구 파장동,경상사고,0,0,8,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,경상,승용,남,56세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7451,2021121600100089,2021년 12월 16일 08시,목요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,여,30세,경상,화물,남,52세,기타불명,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7452,2021122200100274,2021년 12월 22일 14시,수요일,경기도 수원시 영통구 이의동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,55세,상해없음,승용,여,46세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7453,2021123100100377,2021년 12월 31일 17시,금요일,경기도 수원시 영통구 망포동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,62세,상해없음,승용,남,54세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7454,2021010400100381,2021년 1월 4일 20시,월요일,경기도 수원시 영통구 이의동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,30세,부상신고,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7455,2021010700100183,2021년 1월 7일 13시,목요일,경기도 수원시 권선구 호매실동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,화물,남,47세,기타불명,승합,남,58세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7456,2021010800100052,2021년 1월 8일 08시,금요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,승용,남,21세,상해없음,승용,남,28세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7457,2021012000100273,2021년 1월 20일 13시,수요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,승용,남,48세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7458,2021012600100179,2021년 1월 26일 11시,화요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,57세,경상,화물,남,65세,상해없음,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7459,2021020300100015,2021년 2월 3일 05시,수요일,경기도 수원시 장안구 이목동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,여,32세,중상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7460,2021020500100601,2021년 2월 5일 21시,금요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,기타불명,미분류,기타불명,승용,남,57세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7461,2021021800100020,2021년 2월 18일 03시,목요일,경기도 수원시 장안구 하광교동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,56세,중상,화물,남,47세,상해없음,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7462,2021022500100217,2021년 2월 25일 14시,목요일,경기도 수원시 권선구 당수동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,78세,상해없음,화물,남,56세,부상신고,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7463,2021031400100248,2021년 3월 14일 17시,일요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,24세,상해없음,승용,남,55세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7464,2021031600100106,2021년 3월 16일 08시,화요일,경기도 수원시 영통구 하동,부상신고사고,0,0,0,4,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,화물,남,51세,부상신고,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7465,2021031700100002,2021년 3월 17일 00시,수요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,43세,상해없음,승용,남,69세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7466,2021032800100335,2021년 3월 28일 18시,일요일,경기도 수원시 영통구 이의동,중상사고,0,1,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,18세,상해없음,승용,남,23세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7467,2021040500100277,2021년 4월 5일 13시,월요일,경기도 수원시 영통구 이의동,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,부상신고,건설기계,남,42세,부상신고,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7468,2021040600100027,2021년 4월 6일 06시,화요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,37세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7469,2021042400100445,2021년 4월 24일 18시,토요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,24세,기타불명,승용,남,46세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7470,2021042900100144,2021년 4월 29일 10시,목요일,경기도 수원시 영통구 하동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,31세,상해없음,승용,여,31세,중상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7471,2021050800100491,2021년 5월 8일 18시,토요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,상해없음,승용,남,28세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7472,2021051500100208,2021년 5월 15일 12시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,2,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,24세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7473,2021052200100025,2021년 5월 22일 02시,토요일,경기도 수원시 장안구 조원동,중상사고,0,1,0,1,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,흐림,단일로 - 기타,승용,여,43세,부상신고,화물,남,40세,중상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7474,2021053000100051,2021년 5월 30일 08시,일요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 추돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,여,54세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7475,2021061600100333,2021년 6월 16일 15시,수요일,경기도 수원시 영통구 하동,부상신고사고,0,0,0,2,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,64세,상해없음,화물,남,56세,부상신고,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7476,2021062200100087,2021년 6월 22일 08시,화요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,40세,상해없음,승용,남,46세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7477,2021062300100401,2021년 6월 23일 18시,수요일,경기도 수원시 권선구 당수동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,화물,남,55세,상해없음,승용,남,34세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7478,2021062800100036,2021년 6월 28일 06시,월요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,68세,상해없음,승용,남,51세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7479,2021070600100470,2021년 7월 6일 19시,화요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,남,38세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7480,2021072300100086,2021년 7월 23일 08시,금요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,45세,상해없음,승용,남,47세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7481,2021072400100041,2021년 7월 24일 06시,토요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,특수,남,37세,상해없음,승용,남,56세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7482,2021081100100321,2021년 8월 11일 16시,수요일,경기도 수원시 영통구 이의동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승합,남,61세,상해없음,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7483,2021081200100517,2021년 8월 12일 21시,목요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,여,47세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7484,2021082300100270,2021년 8월 23일 14시,월요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,3,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,기타 - 기타,승용,남,25세,부상신고,승용,여,30세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7485,2021082400100239,2021년 8월 24일 14시,화요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,29세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7486,2021082600100002,2021년 8월 26일 00시,목요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,24세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7487,2021091600100377,2021년 9월 16일 15시,목요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,70세,상해없음,승용,남,47세,경상,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7488,2021092900100633,2021년 9월 29일 23시,수요일,경기도 수원시 영통구 이의동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,23세,중상,화물,남,66세,상해없음,수원시,경기수원시,경기,127.012222222222,37.3010111111111
7489,2021100100100563,2021년 10월 1일 19시,금요일,경기도 수원시 장안구 파장동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승합,남,51세,상해없음,승용,남,28세,부상신고,수원시,경기수원시,경기,127.012222222222,37.3010111111111
